District,year,rural_pop,city_pop_sum,pop_total,dist_makoszowy_min,dist_zbaszyn_min,dist_gdansk_min
RAWSKI (RAWA MAZOWIECKA),1939,84550.40000000001,16370.0,100920.40000000001,1139.0921652517475,1493.9891087647854,1620.3531916827721
BĘDZIŃSKI,1939,255231.59999999998,276201.0,531432.6,243.52540945663603,1519.0637767428557,1883.935151510076
DOBROMILSKI,1939,98286.79999999999,4314.0,102600.79999999999,1503.0264862670715,2777.8664354108205,2913.6433235453655
KOBRYŃSKI,1939,135930.19999999998,11020.0,146950.19999999998,1960.4453180294047,2571.6513193778824,2443.272407659229
BRZEŻAŃSKI,1939,96614.20000000001,18186.0,114800.20000000001,2043.8618253441052,3238.6002751249757,3305.552423588641
PRZEWORSKI,1939,54635.399999999994,9389.0,64024.399999999994,1171.294449334344,2366.032899115216,2500.5731869537867
JASIELSKI,1939,113678.0,12000.0,125678.0,1028.3302273718587,2306.6859880818756,2745.1613236617413
ŁĘCZYCKI,1939,98254.20000000001,33402.0,131656.2,1096.602303976045,1104.1178134139122,1171.703577444989
NIŻAŃSKI,1939,56392.799999999996,12182.0,68574.79999999999,1357.520759113324,2260.2859874879455,2394.826275326516
WĄGROWIECKI,1939,42461.799999999996,12375.0,54836.799999999996,1491.2976662548724,774.1945597200103,900.0336887075339
WŁOSZCZOWSKI,1939,88932.59999999999,15940.0,104872.59999999999,815.2207271095808,1856.2792938504663,2004.1426008556414
BORSZCZOWSKI,1939,98788.40000000001,16417.0,115205.40000000001,2701.1664771599285,3895.9049269407988,3962.857075404463
ŁAŃCUCKI,1939,88153.0,14822.0,102975.0,1288.352222715435,2326.0620278135766,2465.8537277824475
SOKÓLSKI,1939,100593.0,14098.0,114691.0,2176.3942982185413,2433.5594003009633,2231.424090520118
BIELSKO,1939,64352.547343402686,34057.0,98409.5473434027,359.0373836119926,1681.4100381806638,2148.953798293821
ZDOŁBUNOWSKI,1939,107833.40000000001,24384.0,132217.40000000002,2543.171373952974,3521.7650379619513,3363.396798812144
MŁAWSKI,1939,92899.0,19900.0,112799.0,1832.341703672943,1480.6637927930929,1058.0551824200572
JAROCIŃSKI,1939,67026.0,21344.0,88370.0,1001.3870894998582,607.3933154872535,1200.4839389534343
CZĘSTOCHOWSKI,1939,194526.80000000002,152686.0,347212.80000000005,507.84749030020856,1538.9103146612435,1696.0980169540571
RÓWIEŃSKI,1939,239655.19999999998,53183.0,292838.19999999995,2536.025757528658,3437.7405964438976,3279.37235729409
KOPYCZYNIECKI,1939,90073.40000000001,10985.0,101058.40000000001,2361.7241655106313,3556.462615291501,3623.414763755166
KRASNOSTAWSKI,1939,136193.59999999998,11680.0,147873.59999999998,1808.901867552313,2597.438360586477,2439.070121436671
ŻYDACZOWSKI,1939,73659.59999999999,16546.0,90205.59999999999,1995.9220805526265,3190.6605303334973,3257.6126787971625
STOPNICKI,1939,148869.19999999998,13820.0,162689.19999999998,1095.0920771509939,2373.44783786101,2587.096512046493
JAWOROWSKI,1939,79592.40000000001,12794.0,92386.40000000001,1824.127791561793,3018.8662413426646,3085.818389806329
SZAMOTULSKI,1939,48913.200000000004,20674.0,69587.20000000001,1448.1147698517332,413.7337238423641,1296.1105865042805
CHODZIESKI,1939,30749.0,15075.0,45824.0,1556.8527409904045,662.6895289874187,945.2888640488388
SZCZUCZYŃSKI (WOJ. NOWOGRÓDZKIE),1939,124452.40000000001,3524.0,127976.40000000001,2680.334495451279,3068.58924775215,2866.453937971305
MIECHOWSKI,1939,142153.68983020622,16681.0,158834.68983020622,542.876878429265,1821.2326391392817,2244.547823094841
WADOWICKI,1939,132603.0,25199.0,157802.0,460.1199644085641,1738.4757251185808,2186.0261685190176
KIELECKI,1939,174947.80000000002,74484.0,249431.80000000002,705.4750072967,1815.4236685998496,1949.9639564384204
KAŁUSKI,1939,101001.0,14699.0,115700.0,2147.002239730982,3341.7406895118534,3474.234461541947
LUBELSKI,1939,182208.0,122000.0,304208.0,1416.685574500614,2205.2220675347776,2046.8538283849714
WŁODAWSKI,1939,111675.79999999999,25152.0,136827.8,1971.747419053268,2688.1150381096086,2559.736126390955
OPATOWSKI,1939,166413.0,38600.0,205013.0,1060.2145035371946,1938.2944088799609,2076.539049656786
NIEŚWIESKI,1939,111099.40000000001,14485.0,125584.40000000001,3050.1073022115643,3548.785207037162,3346.6498972563154
JĘDRZEJOWSKI,1939,94270.91016979376,22307.0,116577.91016979376,540.2206649364392,1818.5764256464558,2036.7770239063032
GARWOLIŃSKI,1939,155517.80000000002,17283.0,172800.80000000002,1489.7311364660022,1954.518144759501,1796.1499056096952
GORLICKI,1939,102648.79999999999,11690.0,114338.79999999999,1001.3857226948885,2279.741483404905,2718.2168189847716
JANOWSKI,1939,148326.40000000002,20686.0,169012.40000000002,1396.7599231982338,2299.525151572855,2258.89802677874
BIALSKI (BIAŁA KRAKOWSKA),1939,109686.20000000001,53049.0,162735.2,384.08790367150294,1702.849627519512,2170.3933876326696
ŁUCKI,1939,297278.19999999995,55837.0,353115.19999999995,2269.368364342117,3090.9232660013477,2932.555026851541
SARNEŃSKI,1939,202845.19999999998,21526.0,224371.19999999998,2494.8785216054703,3283.415014639634,3125.046775489827
LIMANOWSKI,1939,92327.0,2587.0,94914.0,817.6166536174771,2095.972414327494,2543.522857727931
DUBIEŃSKI,1939,244529.59999999998,23481.0,268010.6,2225.8955714181097,3420.6340211989796,3375.7389811677076
ŁOMŻYŃSKI,1939,135973.0,48268.0,184241.0,1901.735657347007,2158.90075942943,1956.7654496485848
BRZESKI (BRZESKO),1939,102954.79999999999,3863.0,106817.79999999999,946.4559333799363,2224.811694089953,2663.287029669819
LUBACZOWSKI,1939,82527.20000000001,9909.0,92436.20000000001,2015.8616352306196,3023.7332781356727,2865.365038985866
KAMIONECKI,1939,79052.79999999999,9384.0,88436.79999999999,1852.4758334467795,3047.2142832276504,3114.166431691315
KOLSKI,1939,102123.79999999999,23932.0,126055.79999999999,1003.1710321548651,934.7466251924491,1103.5782734791414
LUBOMELSKI,1939,104164.0,7800.0,111964.0,1976.609011996505,2765.1455050306686,2606.7772658808617
LIPNOWSKI,1939,99774.20000000001,15225.0,114999.20000000001,1505.2973685478307,1046.8257585814313,870.3562232858472
TREMBOWELSKI,1939,73846.20000000001,12938.0,86784.20000000001,2201.436053723814,3396.174503504685,3463.1266519683495
BRZESKI (BRZEŚĆ N.BUG.),1939,224205.40937376503,65224.0,289429.409373765,1713.0168999609118,2321.6920439849396,2193.3131322662866
TŁUMACKI,1939,106834.0,15180.0,122014.0,2121.7678221552374,3316.506271936108,3434.937853125194
MOŁODECZAŃSKI,1939,91968.06666666664,8666.0,100634.06666666664,3052.9849422695333,3441.2396945704045,3239.104384789558
MORSKI,1939,83851.0,139769.0,223620.0,2023.8320890092841,1517.0652323284376,139.1433441613661
BYDGOSKI,1939,44578.799999999996,156981.0,201559.8,1397.21134612527,861.9847882167998,634.9408466884282
LWÓW (MIASTO),1939,1.0,318144.0,318145.0,1570.0374657988882,2764.7759155797594,2831.7280640434246
ROPCZYCKI,1939,99661.59999999999,17739.0,117400.59999999999,862.8111989649317,2141.166959674949,2423.099280324098
KOLBUSZOWSKI,1939,64360.0,6782.0,71142.0,1342.3285364631267,2303.1654158438246,2440.9423298087777
WŁODZIMIERSKI,1939,183938.19999999998,5141.0,189079.19999999998,2085.638200746024,2874.174693780187,2715.806454630381
ŁÓDZKI,1939,124720.40000000001,75022.0,199742.40000000002,1021.5076957932122,1158.5833573751588,1308.9822070525333
LESKI,1939,118231.20000000001,8322.0,126553.20000000001,1569.289615912956,2847.6453766229724,3223.4642023455494
GOSTYŃSKI,1939,40441.600000000006,16106.0,56547.600000000006,1094.4252845441877,475.3600207050955,1324.9405959151152
OBORNICKI,1939,36293.799999999996,15598.0,51891.799999999996,1412.6073600841025,525.5469116932034,1104.568875297695
WŁOCŁAWSKI,1939,76441.59999999999,89814.0,166255.59999999998,1197.6732805603417,1032.5447058465343,998.8491061152545
KRAKÓW (MIASTO),1939,1.0,259000.0,259001.0,496.75269520114506,1775.1084559111619,2222.658899311599
PRZEMYSKI,1939,121186.59999999999,58500.0,179686.59999999998,1282.7265811980585,2477.46503097893,2612.0053188175007
WILNO (MIASTO),1939,1.0,208770.0,208771.0,2752.8925808897075,3010.0576829721304,2807.922373191285
WYSOKOMAZOWIECKI,1939,75083.40000000001,23260.0,98343.40000000001,2064.8239135509843,2321.9890156334072,2119.853705852562
ZAMOJSKI,1939,137378.19999999998,28000.0,165378.19999999998,1739.0748401849917,2527.6113332191558,2369.2430940693494
ŚNIATYŃSKI,1939,63885.0,18000.0,81885.0,2421.5754382812015,3616.3138880620722,3734.7454692511583
SAMBORSKI,1939,112344.0,27893.0,140237.0,1466.075749648436,2660.8141994293073,2795.3544872678785
MIŃSKI,1939,97305.40000000001,23660.0,120965.40000000001,1478.870590376728,1741.1916516924564,1612.8127399738025
KARTUSKI,1939,65964.59999999999,5600.0,71564.59999999999,1971.0727834113495,1464.305926730503,274.30015056347634
BÓBRECKI,1939,101917.40000000001,5609.0,107526.40000000001,2020.975050814638,3215.7135005955097,3282.6656490591745
BIELSKI (BIELSK PODLASKI),1939,225234.40000000002,25953.0,251187.40000000002,1970.061592091446,2389.311476923989,2255.37376415439
STAROGARDZKI,1939,62397.799999999996,18731.0,81128.79999999999,1817.7030365563514,1321.1843605423805,384.8596817364997
SIEDLECKI,1939,114822.20000000001,49453.0,164275.2,1548.682176362911,1973.8809115951647,1845.5019998765106
KRAKOWSKI,1939,208863.0,16031.0,224894.0,492.35236042721385,1770.7081211372304,2217.789220851037
DZIAŁDOWSKI,1939,34261.799999999996,13642.0,47903.799999999996,1897.6375168266022,1430.8495618818106,1008.2409515087749
CIECHANOWSKI,1939,71519.40000000001,15200.0,86719.40000000001,1604.8655431273442,1490.266281809833,1067.6576714367973
HOROCHOWSKI,1939,132270.40000000002,12893.0,145163.40000000002,2245.1066331591473,3400.1690036790033,3250.0400102580084
KUTNOWSKI,1939,74550.40000000001,37418.0,111968.40000000001,1150.4237663936221,1077.3127625839018,1134.3079938330934
PIŃCZOWSKI,1939,115436.79999999999,15760.0,131196.8,828.4057835341252,2106.7615442441424,2333.860875499821
CHOJNICKI,1939,56387.799999999996,25475.0,81862.79999999999,1842.2249925824572,1216.728084691526,642.0835906879809
IWACEWICKI,1939,103592.40000000001,8203.0,111795.40000000001,2298.61454928113,2909.8205506296085,2781.441638910954
ŻYWIECKI,1939,133933.80000000002,13531.0,147464.80000000002,446.00257040273374,1766.5096571435804,2233.206040598345
TARNOGÓRSKI,1939,47770.36301133895,20348.0,68118.36301133895,187.644794629382,1345.6670068604803,1813.2107669736376
LUBAWSKI,1939,43746.799999999996,10749.0,54495.799999999996,1765.5339686297643,1298.7460136849727,828.0350915475203
TURECKI,1939,86341.20000000001,16839.0,103180.20000000001,1272.230649838699,1116.6589325739124,1783.451640985951
PRUŻAŃSKI,1939,126273.0,13579.0,139852.0,2006.727279510527,2617.933280859005,2489.5543691403514
ŁOWICKI,1939,90849.59999999999,19000.0,109849.59999999999,1120.9454687528964,1251.4577849363561,1308.8141314067511
RZESZOWSKI,1939,150713.40000000002,51802.0,202515.40000000002,1034.123113273098,2310.4111028746793,2588.698568365577
WARSZAWSKI,1939,365788.60000000003,70968.0,436756.60000000003,1270.2663201665691,1524.6583666194924,1371.4219609644883
IŁŻECKI,1939,163378.40000000002,18305.0,181683.40000000002,1172.7511252594438,2031.1667901907438,2165.7070780293157
BRZOZOWSKI,1939,82175.79999999999,4750.0,86925.79999999999,1378.0670776944978,2577.374737386735,2728.523344927525
PIOTRKOWSKI,1939,166038.19999999998,70187.0,236225.19999999998,850.7071429620843,1488.4739351350943,1623.0142229736653
SĘPOLEŃSKI,1939,24728.600000000002,5873.0,30601.600000000002,1599.901607310804,949.0101524039197,599.531777069746
POZNAŃSKI,1939,89099.59999999999,13981.0,103080.59999999999,1286.5201690331146,413.0919387721746,1125.756027643206
TARNOPOLSKI,1939,109044.20000000001,43158.0,152202.2,2079.6531016266217,3274.3915514074934,3341.3436998711572
WILEŃSKO-TROCKI,1939,243401.78622250765,12263.0,255664.78622250765,2896.1585148805893,3158.0731307615865,2955.93782098074
KROTOSZYŃSKI,1939,44519.0,30040.0,74559.0,1031.6530451294147,647.4578515953687,1302.0740656602104
GRODZIEŃSKI,1939,189815.59999999998,73343.0,263158.6,2435.6597848014817,2694.9230497663634,2492.7877399855183
KOSOWSKI (KOSÓW HUCULSKI),1939,90536.0,15724.0,106260.0,2669.0861879658764,3863.8246377467476,3982.256218935834
TURCZAŃSKI,1939,118063.20000000001,10145.0,128208.20000000001,1659.0609820529846,2853.799431833856,2988.3397196724263
PŁOCKI,1939,99703.59999999999,39987.0,139690.59999999998,1416.8454570704364,1350.7123374763137,1144.6782009990573
RADZYMIŃSKI,1939,90464.0,23279.0,113743.0,1391.119557518266,1648.2846596006889,1453.5995332381406
WYRZYSKI,1939,48074.799999999996,20801.0,68875.79999999999,1525.1035358553474,865.523724484385,788.990914517583
DROHOBYCKI,1939,133956.59999999998,48666.0,182622.59999999998,1616.0832356804922,2810.821685461363,2945.3619732999337
KONIŃSKI,1939,177852.19999999998,41459.0,219311.19999999998,1154.89446135162,868.9787151079796,1228.778956238144
ŁASKI,1939,130802.59999999999,59420.0,190222.59999999998,863.1132629082462,1235.0713624048387,1413.8542089912053
RYPIŃSKI,1939,86588.59999999999,9100.0,95688.59999999999,1529.02712593991,1186.1322475312256,763.5236371581904
KOSZYRSKI,1939,97852.79999999999,21168.0,119020.79999999999,2507.594896307294,3150.3393501615747,3016.626798582806
WĘGROWSKI,1939,85140.0,10103.0,95243.0,1857.455231227414,2276.705116059957,2109.185390610897
WOŁOŻYŃSKI,1939,128470.59999999999,6806.0,135276.59999999998,3270.35954344081,3763.4818682467785,3561.3465584659316
GRÓJECKI,1939,106252.79999999999,31055.0,137307.8,1322.6649705128928,1692.6831304444975,1616.3504637552626
PSZCZYŃSKI,1939,162779.15449708485,25830.0,188609.15449708485,238.15553567353805,1559.5946853129064,2027.1384454260635
BRZEZIŃSKI,1939,101617.40000000001,71666.0,173283.40000000002,973.7171098113901,1306.7830151448968,1436.232712087559
ŁÓDŹ (MIASTO),1939,1.0,672000.0,672001.0,971.7706936615,1178.7905898775439,1313.330877716115
STOŁPECKI,1939,102821.0190438399,6556.0,109377.0190438399,2908.4977296803218,3407.175634505919,3205.040324725073
WĄBRZESKI,1939,28960.399999999998,22234.0,51194.399999999994,1497.1189237744757,1030.3309688296843,713.1298366644395
BRODNICKI,1939,47356.0,13167.0,60523.0,1587.6404485714397,1120.852493626648,698.2438832536124
KOSTOPOLSKI,1939,180426.80000000002,17785.0,198211.80000000002,2627.0202627235376,3526.989095560641,3368.620856410833
GRUDZIĄDZKI,1939,44603.399999999994,63992.0,108595.4,1550.5537554807715,1083.7658005359801,535.3744652739746
OSTROWSKI (OSTRÓW MAZOWIECKA),1939,86226.20000000001,21728.0,107954.20000000001,1738.427798172622,1995.592900255045,1793.4575904742
NIESZAWSKI,1939,107665.40000000001,22847.0,130512.40000000001,1203.0096907995319,951.3722704866522,931.8634670831699
SZUBIŃSKI,1939,34870.600000000006,13441.0,48311.600000000006,1415.9742345123482,788.7878127774791,740.0927980161296
KONECKI,1939,154143.0,48862.0,203005.0,929.9231854468184,1588.164259360574,1722.704547199145
RAWICKI,1939,28717.399999999998,20519.0,49236.399999999994,1074.3402697771326,469.66298325956006,1404.9043095700454
NOWOTOMYSKI,1939,56868.200000000004,30770.0,87638.20000000001,1480.8888129379848,230.17917093268431,1372.2971251080298
BIALSKI (BIAŁA PODLASKA),1939,113070.2727402493,28570.0,141640.2727402493,1617.998255661668,2229.204257010146,2100.8253452914923
OLKUSKI,1939,142183.0,20992.0,163175.0,437.25757842697135,1715.613339136988,2140.9308588912627
KOZIENICKI,1939,140153.0,18190.0,158343.0,1217.7834066735015,2076.1990716048017,1930.2370752866402
SANOCKI,1939,104280.79999999999,21698.0,125978.79999999999,1524.1476840502432,2802.503444760259,3193.3904024644994
WRZESIŃSKI,1939,31798.0,12182.0,43980.0,1218.203505749358,661.4978965196004,1076.6441797009795
BRODZKI,1939,85873.40000000001,13628.0,99501.40000000001,1929.2350420612306,3123.9734918421027,3190.9256403057666
CHEŁMSKI,1939,161009.19999999998,30900.0,191909.19999999998,1661.107669260763,2449.644162294927,2291.275923145121
DROHICKI,1939,120749.79999999999,3457.0,124206.79999999999,2254.496198499239,2865.702199847717,2737.3232881290633
OSTROWSKI (OSTRÓW WIELKOPOLSKI),1939,79303.79999999999,37204.0,116507.79999999999,872.9974432364044,703.5581530203818,1391.0130260468536
TOMASZOWSKI,1939,127184.59999999999,11200.0,138384.59999999998,2052.1332725133284,2845.7813794825797,2687.4131403327733
KĘPIŃSKI,1939,80867.79999999999,7778.0,88645.79999999999,718.4073098332424,866.311095339817,1553.765968366289
BOCHEŃSKI,1939,99656.59999999999,20115.0,119771.59999999999,547.781346844204,1826.1371075542202,2264.612443134087
GNIEŹNIEŃSKI,1939,51169.799999999996,39063.0,90232.79999999999,1356.7408290709654,664.4005692955204,989.7815997006506
LUBLINIECKI,1939,39968.204568090565,11576.0,51544.204568090565,322.4186670087299,1311.6883750811128,1779.2321351942699
ZŁOCZOWSKI,1939,105035.20000000001,21036.0,126071.20000000001,1912.6360852781875,3107.37453505906,3174.326683522723
BRASŁAWSKI,1939,153961.59999999998,4500.0,158461.59999999998,3491.6847750579573,3748.8498771403797,3546.7145673595332
ŁUKOWSKI,1939,115625.0,22948.0,138573.0,1499.7047766404935,2116.0128135687046,1987.3166023960082
SŁONIMSKI,1939,142754.0,18500.0,161254.0,2419.4392229060218,2807.6939752068924,2605.558665426047
PRZASNYCKI,1939,66788.0,11856.0,78644.0,2001.1023586192528,2209.8970742394745,1985.7379832489721
ŻNIŃSKI,1939,33216.399999999994,8813.0,42029.399999999994,1386.3712953525985,714.9859096024803,824.1535755915668
TARNOBRZESKI,1939,65087.200000000004,11591.0,76678.20000000001,1095.5602871770373,2002.481227277075,2137.021515115647
AUGUSTOWSKI,1939,69789.59999999999,17861.0,87650.59999999999,2605.240935942287,2862.4060380247097,2660.2707282438637
HRUBIESZOWSKI,1939,130790.59999999999,18274.0,149064.59999999998,1941.4089152094755,2729.94540824364,2571.5771690938327
PUŁTUSKI,1939,86306.40000000001,42762.0,129068.40000000001,1715.8140368646373,1736.4577017000452,1438.3602028609844
SOCHACZEWSKI,1939,69957.40000000001,12984.0,82941.40000000001,1296.5026005672923,1427.0149167507523,1484.371263221147
NOWOGRÓDZKI,1939,167401.7809561601,15136.0,182537.7809561601,2652.9323300473543,3151.610234872952,2949.474925092106
TUCHOLSKI,1939,36687.200000000004,6000.0,42687.200000000004,1642.9552947394384,1098.07713478577,612.7928488930143
POSTAWSKI,1939,106568.06666666664,4300.0,110868.06666666664,3483.8600413683944,3741.0251434508177,3538.8898336699704
INOWROCŁAWSKI,1939,48580.0,44414.0,92994.0,1289.4334872590418,822.6455323142503,850.3457237484336
BIAŁOSTOCKI,1939,133282.40000000002,133674.0,266956.4,2009.7121048700542,2266.877206952477,2064.741897171632
DĄBROWSKI,1939,59835.200000000004,8853.0,68688.20000000001,810.4901267369416,2088.8458874469584,2527.321223026824
ROHATYŃSKI,1939,124324.79999999999,18390.0,142714.8,2089.1904410810357,3283.9288908619064,3350.881039325571
ŚWIĘCIAŃSKI,1939,132961.06666666665,13330.0,146291.06666666665,3174.218456003639,3431.383558086062,3229.2482483052154
ŚREMSKI,1939,40726.200000000004,20316.0,61042.200000000004,1375.3285776727143,504.15929394472835,1330.9122937517488
SKAŁACKI,1939,78626.59999999999,15889.0,94515.59999999999,2275.436758124402,3470.175207905272,3537.1273563689374
ŁUNINIECKI,1939,121419.20000000001,9300.0,130719.20000000001,2728.883840135087,3340.089841483565,3211.71092976491
MAKOWSKI (MAKÓW MAZOWIECKI),1939,59460.799999999996,11876.0,71336.79999999999,1959.0920182791683,1731.4294635537183,1308.8208531806827
ZALESZCZYCKI,1939,74011.79999999999,9567.0,83578.79999999999,2531.9559624730473,3726.694412253918,3844.399760661812
OPOCZYŃSKI,1939,130785.40000000001,10047.0,140832.40000000002,996.7033624616561,1450.158746051056,1584.6990338896271
KALISKI,1939,136698.19999999998,87787.0,224485.19999999998,1017.1823857866897,845.2099151789895,1532.664788205461
WIELUŃSKI,1939,215154.59999999998,25977.0,241131.59999999998,533.2182287857705,990.1285581729359,1677.5834311994076
NOWOTARSKI,1939,112400.79999999999,34622.0,147022.8,658.5544939677858,1936.9102546778026,2384.4606980782396
M. ST. WARSZAWA,1939,1.0,1289000.0,1289001.0,1235.4722149880013,1492.6373170704246,1393.381603357346
TCZEWSKI,1939,37974.200000000004,33116.0,71090.20000000001,1887.2469837272008,1390.7283077132295,362.6736129011946
CHORZÓW,1939,19532.541811576684,109500.0,129032.54181157668,91.71098296144216,1374.529064895591,1842.0728250087484
PODHAJECKI,1939,101465.59999999999,6199.0,107664.59999999999,2013.393767874928,3208.1322176557996,3275.0843661194644
POZNAŃ (MIASTO),1939,1.0,272000.0,272001.0,1250.7518585655253,350.7587013791933,1108.6468334542033
OSTROŁĘCKI,1939,110981.79999999999,15000.0,125981.79999999999,1836.2655020105537,2093.430604092977,1891.2952943121318
RADZIECHOWSKI,1939,63664.399999999994,9300.0,72964.4,2088.781740154816,3283.520189935687,3311.828542549569
SUWALSKI,1939,96271.20000000001,26471.0,122742.20000000001,2651.0898204622954,2908.2549225447183,2706.1196127638727
